Examiner_ID	Pair_ID	Mating	Latent_Value	Compare_Value	Inconclusive_Reason	Exclusion_Reason	Difficulty
A3494	N125392	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0061	M018067	Mates	NV	NA	NA	NA	NA
A0284	M018067	Mates	NV	NA	NA	NA	NA
A1332	M018067	Mates	NV	NA	NA	NA	NA
A0383	M018067	Mates	NV	NA	NA	NA	NA
A6389	M018067	Mates	NV	NA	NA	NA	NA
A2450	M018067	Mates	NV	NA	NA	NA	NA
A2009	M018067	Mates	NV	NA	NA	NA	NA
A2036	M018067	Mates	NV	NA	NA	NA	NA
A6051	M018067	Mates	VEO	Inconclusive	Overlap	NA	A_Obvious
A5057	M018067	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A2063	M018067	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A1071	M018067	Mates	NV	NA	NA	NA	NA
A2090	M018067	Mates	NV	NA	NA	NA	NA
A4099	M018067	Mates	NV	NA	NA	NA	NA
A3118	M018067	Mates	NV	NA	NA	NA	NA
A5122	M018067	Mates	NV	NA	NA	NA	NA
A4137	M018067	Mates	NV	NA	NA	NA	NA
A1161	M018067	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A6166	M018067	Mates	NV	NA	NA	NA	NA
A1177	M018067	Mates	NV	NA	NA	NA	NA
A6229	M018067	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A2243	M018067	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2268	M018067	Mates	NV	NA	NA	NA	NA
A1339	M018067	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A4396	M018067	Mates	VEO	Inconclusive	Close	NA	C_Medium
A5453	M018067	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A6463	M018067	Mates	NV	NA	NA	NA	NA
A5104	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1260	N025403	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5318	N025403	Non-mates	NV	NA	NA	NA	NA
A5410	N025403	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5417	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A0437	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A1438	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0007	N025403	Non-mates	NV	NA	NA	NA	NA
A1008	N025403	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A5014	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A1044	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A5084	N025403	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5113	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A2126	N025403	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1159	N025403	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A0185	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A2207	N025403	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A2216	N025403	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5289	N025403	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A5354	N025403	Non-mates	NV	NA	NA	NA	NA
A6409	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A6411	N025403	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A1413	N025403	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A5104	M112124	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2135	M112124	Mates	NV	NA	NA	NA	NA
A3415	M112124	Mates	NV	NA	NA	NA	NA
A5417	M112124	Mates	NV	NA	NA	NA	NA
A0437	M112124	Mates	NV	NA	NA	NA	NA
A6490	M112124	Mates	NV	NA	NA	NA	NA
A5084	M112124	Mates	NV	NA	NA	NA	NA
A6114	M112124	Mates	NV	NA	NA	NA	NA
A1143	M112124	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1159	M112124	Mates	NV	NA	NA	NA	NA
A4164	M112124	Mates	NV	NA	NA	NA	NA
A3179	M112124	Mates	NV	NA	NA	NA	NA
A4198	M112124	Mates	VEO	Exclusion	NA	Minutiae	E_VeryDifficult
A0205	M112124	Mates	NV	NA	NA	NA	NA
A2207	M112124	Mates	NV	NA	NA	NA	NA
A5219	M112124	Mates	NV	NA	NA	NA	NA
A1224	M112124	Mates	NV	NA	NA	NA	NA
A0241	M112124	Mates	NV	NA	NA	NA	NA
A4281	M112124	Mates	NV	NA	NA	NA	NA
A5289	M112124	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2358	M112124	Mates	NV	NA	NA	NA	NA
A4362	M112124	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0403	M112124	Mates	NV	NA	NA	NA	NA
A3406	M112124	Mates	NV	NA	NA	NA	NA
A3460	M112124	Mates	NV	NA	NA	NA	NA
A5469	M112124	Mates	NV	NA	NA	NA	NA
A4056	N328324	Non-mates	VEO	Exclusion	NA	Minutiae	D_Difficult
A5309	N328324	Non-mates	NV	NA	NA	NA	NA
A1314	N328324	Non-mates	NV	NA	NA	NA	NA
A4317	N328324	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A1323	N328324	Non-mates	VEO	Exclusion	NA	Pattern	D_Difficult
A1350	N328324	Non-mates	NV	NA	NA	NA	NA
A0383	N328324	Non-mates	NV	NA	NA	NA	NA
A3415	N328324	Non-mates	NV	NA	NA	NA	NA
A0437	N328324	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1438	N328324	Non-mates	NV	NA	NA	NA	NA
A2450	N328324	Non-mates	NV	NA	NA	NA	NA
A5480	N328324	Non-mates	VEO	Exclusion	NA	Pattern	A_Obvious
A6490	N328324	Non-mates	NV	NA	NA	NA	NA
A5057	N328324	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A3118	N328324	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5122	N328324	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A6229	N328324	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A0232	N328324	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2259	N328324	Non-mates	NV	NA	NA	NA	NA
A4308	N328324	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A5363	N328324	Non-mates	VID	Inconclusive	Close	NA	C_Medium
A4378	N328324	Non-mates	NV	NA	NA	NA	NA
A4387	N328324	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1393	N328324	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4396	N328324	Non-mates	NV	NA	NA	NA	NA
A3485	N328324	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A3172	M163165	Mates	VID	Inconclusive	Close	NA	B_Easy
A1260	M163165	Mates	VID	Inconclusive	Close	NA	B_Easy
A2342	M163165	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A5410	M163165	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A3415	M163165	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A6490	M163165	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A0007	M163165	Mates	VID	Exclusion	NA	Pattern	C_Medium
A1044	M163165	Mates	VID	Inconclusive	Close	NA	C_Medium
A1053	M163165	Mates	VID	Inconclusive	Close	NA	A_Obvious
A4065	M163165	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A1078	M163165	Mates	VID	Inconclusive	Close	NA	B_Easy
A2088	M163165	Mates	VID	Inconclusive	Close	NA	B_Easy
A2101	M163165	Mates	VID	Inconclusive	Close	NA	B_Easy
A5113	M163165	Mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A2126	M163165	Mates	VID	Inconclusive	Close	NA	C_Medium
A6157	M163165	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A2216	M163165	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A4218	M163165	Mates	VID	Inconclusive	Close	NA	A_Obvious
A3226	M163165	Mates	VID	Inconclusive	Close	NA	D_Difficult
A0241	M163165	Mates	VID	Inconclusive	Close	NA	B_Easy
A0293	M163165	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A6312	M163165	Mates	VID	Inconclusive	Close	NA	C_Medium
A5354	M163165	Mates	VID	Inconclusive	Close	NA	B_Easy
A2367	M163165	Mates	VID	Exclusion	NA	Pattern	B_Easy
A3370	M163165	Mates	VID	Inconclusive	Close	NA	B_Easy
A2394	M163165	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A1413	M163165	Mates	VID	Inconclusive	Overlap	NA	A_Obvious
A6488	M163165	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A0491	M163165	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A0194	N343351	Non-mates	NV	NA	NA	NA	NA
A5309	N343351	Non-mates	NV	NA	NA	NA	NA
A5318	N343351	Non-mates	NV	NA	NA	NA	NA
A1332	N343351	Non-mates	NV	NA	NA	NA	NA
A6389	N343351	Non-mates	NV	NA	NA	NA	NA
A5417	N343351	Non-mates	NV	NA	NA	NA	NA
A1438	N343351	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4443	N343351	Non-mates	NV	NA	NA	NA	NA
A3458	N343351	Non-mates	NV	NA	NA	NA	NA
A2088	N343351	Non-mates	VEO	Inconclusive	Close	NA	C_Medium
A2101	N343351	Non-mates	NV	NA	NA	NA	NA
A6114	N343351	Non-mates	NV	NA	NA	NA	NA
A4121	N343351	Non-mates	NV	NA	NA	NA	NA
A3179	N343351	Non-mates	NV	NA	NA	NA	NA
A4198	N343351	Non-mates	NV	NA	NA	NA	NA
A1224	N343351	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3226	N343351	Non-mates	NV	NA	NA	NA	NA
A4362	N343351	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A2394	N343351	Non-mates	NV	NA	NA	NA	NA
A4416	N343351	Non-mates	NV	NA	NA	NA	NA
A1447	N343351	Non-mates	NV	NA	NA	NA	NA
A5469	N343351	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A6488	N343351	Non-mates	NV	NA	NA	NA	NA
A0491	N343351	Non-mates	NV	NA	NA	NA	NA
A4056	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5104	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3127	N006040	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A2135	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0151	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0176	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1260	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5309	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4317	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1323	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6389	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0437	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4443	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6006	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2020	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1035	N006040	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0059	N006040	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A0115	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0124	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1161	N006040	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A3208	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5212	N006040	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A1233	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4263	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6303	N006040	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A2351	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6364	N006040	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1440	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5453	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6463	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2466	N006040	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3055	N188439	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A4056	N188439	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A4128	N188439	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A0151	N188439	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A3172	N188439	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A4236	N188439	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1350	N188439	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A0383	N188439	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5410	N188439	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A5417	N188439	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A2450	N188439	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A5480	N188439	Non-mates	VEO	Exclusion	NA	Pattern	A_Obvious
A3019	N188439	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A0043	N188439	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A3046	N188439	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A1053	N188439	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A4065	N188439	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1078	N188439	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1143	N188439	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A6157	N188439	Non-mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A4164	N188439	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A4182	N188439	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A0205	N188439	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A4218	N188439	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A5219	N188439	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A0241	N188439	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A6247	N188439	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A4281	N188439	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A0293	N188439	Non-mates	NV	NA	NA	NA	NA
A5311	N188439	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A6312	N188439	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A2358	N188439	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A2367	N188439	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A3370	N188439	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A1375	N188439	Non-mates	VEO	Exclusion	NA	Pattern	A_Obvious
A0403	N188439	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A1404	N188439	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A3406	N188439	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0419	N188439	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A3460	N188439	Non-mates	NV	NA	NA	NA	NA
A4461	N188439	Non-mates	VEO	Exclusion	NA	Pattern	A_Obvious
A3476	N188439	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A3127	M319309	Mates	NV	NA	NA	NA	NA
A2135	M319309	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A4236	M319309	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2342	M319309	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A0383	M319309	Mates	NV	NA	NA	NA	NA
A5417	M319309	Mates	NV	NA	NA	NA	NA
A1438	M319309	Mates	NV	NA	NA	NA	NA
A1035	M319309	Mates	NV	NA	NA	NA	NA
A2063	M319309	Mates	NV	NA	NA	NA	NA
A6114	M319309	Mates	NV	NA	NA	NA	NA
A5147	M319309	Mates	NV	NA	NA	NA	NA
A4218	M319309	Mates	NV	NA	NA	NA	NA
A2268	M319309	Mates	NV	NA	NA	NA	NA
A3406	M319309	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A0473	M319309	Mates	NV	NA	NA	NA	NA
A3485	M319309	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A3055	M340345	Mates	VEO	Inconclusive	Overlap	NA	E_VeryDifficult
A0061	M340345	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A3091	M340345	Mates	VID	Inconclusive	Close	NA	D_Difficult
A5309	M340345	Mates	VID	Inconclusive	Close	NA	C_Medium
A1314	M340345	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A3458	M340345	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A0007	M340345	Mates	NV	NA	NA	NA	NA
A5041	M340345	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A4065	M340345	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A2101	M340345	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A3118	M340345	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A3145	M340345	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A4164	M340345	Mates	VEO	Inconclusive	Close	NA	D_Difficult
A0205	M340345	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A5212	M340345	Mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A5354	M340345	Mates	VID	Inconclusive	Close	NA	C_Medium
A2367	M340345	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A6411	M340345	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A0419	M340345	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1447	M340345	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A4056	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4128	N046030	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A0194	N046030	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2342	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1350	N046030	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A6389	N046030	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A5417	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6490	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2009	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3021	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4029	N046030	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2036	N046030	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5041	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2063	N046030	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3073	N046030	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2090	N046030	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1107	N046030	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A2178	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5221	N046030	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2243	N046030	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2268	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6328	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1339	N046030	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0356	N046030	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A0473	N046030	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5478	N046030	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3055	N181382	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A3091	N181382	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A1260	N181382	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A5309	N181382	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4317	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1323	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0383	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1438	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3458	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4065	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5311	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2367	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3370	N181382	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1375	N181382	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3476	N181382	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4056	N197406	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1260	N197406	Non-mates	NV	NA	NA	NA	NA
A5309	N197406	Non-mates	NV	NA	NA	NA	NA
A2342	N197406	Non-mates	NV	NA	NA	NA	NA
A3415	N197406	Non-mates	NV	NA	NA	NA	NA
A0421	N197406	Non-mates	VEO	Inconclusive	Close	NA	C_Medium
A2450	N197406	Non-mates	NV	NA	NA	NA	NA
A2002	N197406	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A6051	N197406	Non-mates	VEO	Inconclusive	Close	NA	B_Easy
A1071	N197406	Non-mates	NV	NA	NA	NA	NA
A4099	N197406	Non-mates	NV	NA	NA	NA	NA
A5131	N197406	Non-mates	NV	NA	NA	NA	NA
A4137	N197406	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A6141	N197406	Non-mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A3145	N197406	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A5147	N197406	Non-mates	NV	NA	NA	NA	NA
A6166	N197406	Non-mates	NV	NA	NA	NA	NA
A1177	N197406	Non-mates	NV	NA	NA	NA	NA
A4227	N197406	Non-mates	NV	NA	NA	NA	NA
A6355	N197406	Non-mates	NV	NA	NA	NA	NA
A1422	N197406	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3494	N197406	Non-mates	NV	NA	NA	NA	NA
A4128	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A0151	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A5318	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A1332	M074062	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A5417	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A1438	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A1008	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A5014	M074062	Mates	VEO	Individualization	NA	NA	C_Medium
A3019	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A0043	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A3046	M074062	Mates	VID	Individualization	NA	NA	B_Easy
A5084	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A6114	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A4121	M074062	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A3179	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A5219	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A6247	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A4281	M074062	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A5289	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A5311	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A1375	M074062	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A1404	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A3406	M074062	Mates	VID	Individualization	NA	NA	B_Easy
A6409	M074062	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A6411	M074062	Mates	VID	Individualization	NA	NA	B_Easy
A4416	M074062	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A0419	M074062	Mates	VID	Individualization	NA	NA	C_Medium
A1447	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A3460	M074062	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A3476	M074062	Mates	VID	Individualization	NA	NA	D_Difficult
A0061	N304417	Non-mates	NV	NA	NA	NA	NA
A5104	N304417	Non-mates	VEO	Inconclusive	Close	NA	C_Medium
A3127	N304417	Non-mates	NV	NA	NA	NA	NA
A2135	N304417	Non-mates	NV	NA	NA	NA	NA
A0151	N304417	Non-mates	NV	NA	NA	NA	NA
A3172	N304417	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A5174	N304417	Non-mates	NV	NA	NA	NA	NA
A1258	N304417	Non-mates	NV	NA	NA	NA	NA
A1314	N304417	Non-mates	NV	NA	NA	NA	NA
A4317	N304417	Non-mates	NV	NA	NA	NA	NA
A1332	N304417	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2342	N304417	Non-mates	NV	NA	NA	NA	NA
A1350	N304417	Non-mates	NV	NA	NA	NA	NA
A0383	N304417	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5417	N304417	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A4459	N304417	Non-mates	NV	NA	NA	NA	NA
A6490	N304417	Non-mates	NV	NA	NA	NA	NA
A6006	N304417	Non-mates	NV	NA	NA	NA	NA
A0007	N304417	Non-mates	NV	NA	NA	NA	NA
A1008	N304417	Non-mates	NV	NA	NA	NA	NA
A5014	N304417	Non-mates	NV	NA	NA	NA	NA
A2020	N304417	Non-mates	VID	Inconclusive	Close	NA	B_Easy
A1035	N304417	Non-mates	NV	NA	NA	NA	NA
A1044	N304417	Non-mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A0059	N304417	Non-mates	NV	NA	NA	NA	NA
A5084	N304417	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5113	N304417	Non-mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A0115	N304417	Non-mates	NV	NA	NA	NA	NA
A0124	N304417	Non-mates	VEO	Inconclusive	Close	NA	D_Difficult
A2126	N304417	Non-mates	NV	NA	NA	NA	NA
A1159	N304417	Non-mates	NV	NA	NA	NA	NA
A1161	N304417	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A0185	N304417	Non-mates	NV	NA	NA	NA	NA
A2207	N304417	Non-mates	NV	NA	NA	NA	NA
A3208	N304417	Non-mates	NV	NA	NA	NA	NA
A5212	N304417	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2216	N304417	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1233	N304417	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4263	N304417	Non-mates	NV	NA	NA	NA	NA
A5289	N304417	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A6303	N304417	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2351	N304417	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5354	N304417	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A6364	N304417	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A6409	N304417	Non-mates	NV	NA	NA	NA	NA
A6411	N304417	Non-mates	NV	NA	NA	NA	NA
